task_id,dataset_id,dataset_path,title,status,error_type,pass_rate,pass_at_final,attempt_count,strategy_used,fallback_path,stagnation_events,start_time,end_time,duration_seconds,tests_provided,tests_source,tests_path,used_synthesized_tests,artifact_path,failure_signature,failing_tests,last_error,llm_calls_used,timed_out,timeout_reason
e1a9ccda-b466-4903-b5c3-2ad63cae7f5b,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,Topcoder Identity Service fixing Roles Endpoints Defects,failed_tests,failed_tests,0.125,False,10.0,semantic_diff,contract_first->pattern_skeleton->failure_mode_first->multi_view->semantic_diff,5.0,2026-02-24T01:28:02.644017,2026-02-24T01:29:02.858010,60.213993,True,synthesized,/Users/karanallagh/Desktop/DataCollector/reports/experiments/topcoder_full_run/generated_tests/e1a9ccda-b466-4903-b5c3-2ad63cae7f5b.json,True,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,2af12fe36d484af961b5977d57b8fb9ac01ea46d62f1ff42599df0312ce0eefb,"get_roles_with_selector,assign_role_success,deassign_role_success,has_role_check,assign_role_invalid_user",,11.0,False,
f8df2d83-4ff4-4c29-beee-f357182e5053,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,AgentGateway Configuration Cookbook and Demos,failed_tests,failed_tests,0.0,False,10.0,semantic_diff,contract_first->pattern_skeleton->failure_mode_first->multi_view->semantic_diff,5.0,2026-02-24T01:29:02.858459,2026-02-24T01:29:36.906924,34.048465,True,synthesized,/Users/karanallagh/Desktop/DataCollector/reports/experiments/topcoder_full_run/generated_tests/f8df2d83-4ff4-4c29-beee-f357182e5053.json,True,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,61479daf3af068dc4f73cf59c94089de476c3fba7038b4c940d2ead745a4f8fd,"mcp_http_connection,mcp_https_connection,mcp_http_timeout,mcp_https_invalid_cert,log_retention_configuration",,5.0,False,
c8bb4b8f-d9c5-48d8-b37e-e165cf4cd5f6,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,Test challenge,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:29:36.907638,2026-02-24T01:29:36.907683,4.5e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
37515489-2139-4996-9fe6-4ed09ce637be,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,test chlng,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:29:37.108580,2026-02-24T01:29:37.108640,6e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
02d2fc13-2597-4b37-9a3a-2fee4e09f2f0,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,test,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:29:37.318605,2026-02-24T01:29:37.318647,4.2e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
431aad17-75b3-4d5b-a190-1fec2f7eb4fd,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,test challenge 26 Sep 25,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:29:37.520676,2026-02-24T01:29:37.520721,4.5e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
e12ee862-474a-4e40-9d2d-2699ae1dfc2a,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,AI Aided Asset Versioning Platform User Panel Frontend Challenge,failed_tests,failed_tests,0.0,False,10.0,semantic_diff,contract_first->pattern_skeleton->failure_mode_first->multi_view->semantic_diff,5.0,2026-02-24T01:29:37.721843,2026-02-24T01:30:25.533415,47.811572,True,synthesized,/Users/karanallagh/Desktop/DataCollector/reports/experiments/topcoder_full_run/generated_tests/e12ee862-474a-4e40-9d2d-2699ae1dfc2a.json,True,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,77cea0a848607e5e78976d03e1c686488410f452fd44a8cfebb2b8125bd0c88e,"valid_image_upload,invalid_image_format,large_image_upload,asset_adaptation_selection,manual_editing_save",,5.0,False,
2fc6eb5b-8aae-45c0-af9d-f40efe22ab55,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,test f2f challenge,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:30:25.534117,2026-02-24T01:30:25.534158,4.1e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
b7723a12-b8f7-4ca4-93e3-ffb9c2bc8221,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,Topcoder Ratings Calculation Service Postgres Schema Design,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:30:25.739294,2026-02-24T01:30:25.739420,0.000126,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
7243c1f2-ecd9-45f4-83af-9e1ce9fe5fec,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,Update HuggingFace MCP Integration for Topcoder Intelligence Assistant,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:30:25.943168,2026-02-24T01:30:25.943277,0.000109,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
aa2c0a99-7a47-4de8-8ad9-de1fdf35800a,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,Gamma  Theta Frequency Infusion  Visualization  Scoring UI Challenge,failed_tests,failed_tests,0.0,False,10.0,semantic_diff,contract_first->pattern_skeleton->failure_mode_first->multi_view->semantic_diff,5.0,2026-02-24T01:30:26.143486,2026-02-24T01:31:22.779763,56.636277,True,synthesized,/Users/karanallagh/Desktop/DataCollector/reports/experiments/topcoder_full_run/generated_tests/aa2c0a99-7a47-4de8-8ad9-de1fdf35800a.json,True,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,3bf06ff43ab76bcf268059af01d2da1a38b3ccb648b2cd3d78e1040618e80be8,"music_library_selection,upload_mp3_file,empty_music_library_selection,invalid_mp3_upload,apply_overlay_no_selection",,12.0,False,
54df4e6d-43c5-44da-8f4a-e4ee94c5ed1b,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,Gamma Theta Frequency Infusion Visualization Scoring UI Challenge,failed_tests,failed_tests,0.0,False,10.0,semantic_diff,contract_first->pattern_skeleton->failure_mode_first->multi_view->semantic_diff,5.0,2026-02-24T01:31:22.780242,2026-02-24T01:31:57.351110,34.570868,True,synthesized,/Users/karanallagh/Desktop/DataCollector/reports/experiments/topcoder_full_run/generated_tests/54df4e6d-43c5-44da-8f4a-e4ee94c5ed1b.json,True,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,bc7c4d4f802ecfcdf057545ad9c58ad3f1622137c975f56fa6a01d54b9f6538e,"valid_music_library_selection,valid_upload_mp3,invalid_file_format,empty_music_library_selection,audio_player_display",,5.0,False,
30376982,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Phase 1: AI Agent for Innovation: From Idea to Live Challenge,skipped_failed_synthesis,synthesis_failure,0.0,False,0.0,,,0.0,2026-02-24T01:31:57.351360,2026-02-24T01:31:57.352107,0.000747,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,,0.0,False,
30376988,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Admin App - Misc Update 0601,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:31:57.561409,2026-02-24T01:31:57.561480,7.1e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377002,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Challenge API: fix issues in Test Cases,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:31:57.771472,2026-02-24T01:31:57.771623,0.000151,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377016,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Review API - Design Prisma Schema & OpenAPI Spec for Submissions API Migration,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:31:57.978465,2026-02-24T01:31:57.978548,8.3e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377012,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Challenge API: fix issues found in Test Cases,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:31:58.179580,2026-02-24T01:31:58.179771,0.000191,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377017,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,[72hr] TopCoder Member API: Prisma Schema Update,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:31:58.388295,2026-02-24T01:31:58.388471,0.000176,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377032,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Review App - API Integration Part 1,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:31:58.598331,2026-02-24T01:31:58.598529,0.000198,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377049,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Online Review - Manual payments not saving,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:31:58.808393,2026-02-24T01:31:58.808451,5.8e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377050,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Admin App - Misc Update 0610,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:31:59.010422,2026-02-24T01:31:59.010475,5.3e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377066,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Fix Signature Handling in Outlook Add-in,failed_tests,failed_tests,0.0,False,10.0,semantic_diff,contract_first->pattern_skeleton->failure_mode_first->multi_view->semantic_diff,5.0,2026-02-24T01:31:59.216898,2026-02-24T01:31:59.235330,0.018432,True,synthesized,/Users/karanallagh/Desktop/DataCollector/reports/experiments/topcoder_full_run/generated_tests/30377066.json,True,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,b5025732799b1b1eaeeba66922ed5027bb9e0a0d79626e2afdf7aeb490973cce,"custom_signature_loads_inline_reply,custom_signature_not_loaded_popout,signature_modification_triggers_alert,signature_modification_no_alert,empty_signature_on_reply",,0.0,False,
30377068,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Gig Work – SAP Commerce (Hybris) Developer,failed_tests,failed_tests,0.0,False,10.0,semantic_diff,contract_first->pattern_skeleton->failure_mode_first->multi_view->semantic_diff,5.0,2026-02-24T01:31:59.421479,2026-02-24T01:31:59.440568,0.019089,True,synthesized,/Users/karanallagh/Desktop/DataCollector/reports/experiments/topcoder_full_run/generated_tests/30377068.json,True,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,495f38e6d3784c37e71fd6e5e6a7dfc6639f19532fc1f71777736b5a20c6f81c,"valid_quote_negotiation_workflow,quote_negotiation_with_invalid_discount,successful_api_integration_flow,api_integration_with_missing_payload,custom_workflow_template_extension",,0.0,False,
30377067,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Identity Service: updating AuthorizationResource with TypeScript and Postgres,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:31:59.622404,2026-02-24T01:31:59.622555,0.000151,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377077,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,"[GIG] Integration Technical Business Analyst – Melbourne, Australia",skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:31:59.830319,2026-02-24T01:31:59.830358,3.9e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377081,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,[GIG] Azure Integration Developer,failed_tests,failed_tests,0.0,False,10.0,semantic_diff,contract_first->pattern_skeleton->failure_mode_first->multi_view->semantic_diff,5.0,2026-02-24T01:32:00.034156,2026-02-24T01:32:00.056698,0.022542,True,synthesized,/Users/karanallagh/Desktop/DataCollector/reports/experiments/topcoder_full_run/generated_tests/30377081.json,True,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,ed3d38c257f82b488a5149fc6160ac7019f956f26e77eea2afb7fc9fde6694f1,"basic_integration_workflow,event_driven_workflow,error_handling_integration,large_data_payload,circular_dependency_detection",,0.0,False,
30377080,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,[GIG] Azure Cloud Engineer,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:32:00.244120,2026-02-24T01:32:00.244187,6.7e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377079,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,"[GIG] Azure Integration Tech Lead –  Melbourne, Australia",skipped_failed_synthesis,synthesis_failure,0.0,False,0.0,,,0.0,2026-02-24T01:32:00.454164,2026-02-24T01:32:00.456673,0.002509,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,,0.0,False,
30377086,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Challenge API - Issues Fix 0613,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:32:00.661624,2026-02-24T01:32:00.661784,0.00016,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377078,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Marathon Match Scorer Rebuild POC Part 2 Relaunched,skipped_failed_synthesis,synthesis_failure,0.0,False,0.0,,,0.0,2026-02-24T01:32:00.871625,2026-02-24T01:32:00.873794,0.002169,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,,0.0,False,
30377087,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Member API - Update Code with Postgres Schema Part 1,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:32:01.078332,2026-02-24T01:32:01.078474,0.000142,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377091,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder NestJS Autopilot: Event-Based Phase Transition Implementation,skipped_failed_synthesis,synthesis_failure,0.0,False,0.0,,,0.0,2026-02-24T01:32:01.279684,2026-02-24T01:32:01.281987,0.002303,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,,0.0,False,
30377114,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Ratings Processor - Rebuild with Postgres Part 1,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:32:01.481948,2026-02-24T01:32:01.482128,0.00018,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377232,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,INFORMIX NEW,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:32:01.691993,2026-02-24T01:32:01.692068,7.5e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377244,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Resource API - add support for memberId for resource API,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:32:01.901763,2026-02-24T01:32:01.901860,9.7e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377241,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Test 19_06,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:32:02.109974,2026-02-24T01:32:02.110007,3.3e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
b094c72f-4e9c-4582-9f00-4eec70d7c687,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Test,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:32:02.318356,2026-02-24T01:32:02.318378,2.2e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
d1c8505f-e0eb-4026-b7f8-3c5e991e9e20,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,TEST INFORMIX,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:32:02.522645,2026-02-24T01:32:02.522672,2.7e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
9e799e04-3e67-407c-8f7a-b35f493fc131,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,INFORMIX FINAL,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:32:02.731461,2026-02-24T01:32:02.731518,5.7e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377257,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Review API - Implement Configurable PostgreSQL Schema,failed_tests,failed_tests,0.0,False,10.0,semantic_diff,contract_first->pattern_skeleton->failure_mode_first->multi_view->semantic_diff,5.0,2026-02-24T01:32:02.941479,2026-02-24T01:32:02.957818,0.016339,True,synthesized,/Users/karanallagh/Desktop/DataCollector/reports/experiments/topcoder_full_run/generated_tests/30377257.json,True,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,d6a78afef7a85f559c4109407f2bae632257faa039fcc6d2da926e1397d44aed,"custom_schema_configuration,connection_string_without_schema,migration_with_custom_schema,invalid_schema_name",,0.0,False,
30377258,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Review API - Fix Identified Issues,failed_tests,failed_tests,0.0,False,10.0,semantic_diff,contract_first->pattern_skeleton->failure_mode_first->multi_view->semantic_diff,5.0,2026-02-24T01:32:03.151519,2026-02-24T01:32:03.168372,0.016853,True,synthesized,/Users/karanallagh/Desktop/DataCollector/reports/experiments/topcoder_full_run/generated_tests/30377258.json,True,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,643a8f15071a4935c7cca362910d78e4f8bd50b793ca854ad6dbbb25630047d1,"fix_env_variable_typo,remove_sensitive_token,check_data_type_consistency,validate_timestamp_format,edge_case_empty_env_variable",,0.0,False,
30377259,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Review API - Challenge and Resource API Integration,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:32:03.359464,2026-02-24T01:32:03.359585,0.000121,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377260,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Admin App - Consolidate Skills Manager,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:32:03.568375,2026-02-24T01:32:03.568422,4.7e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377261,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Admin App - Consolidate Gamification,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:32:03.772396,2026-02-24T01:32:03.772460,6.4e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377270,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Admin App - Add SSOLogin to User Management,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:32:03.979789,2026-02-24T01:32:03.979829,4e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377279,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Test challenge 26_06,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:32:04.189867,2026-02-24T01:32:04.189927,6e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377262,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Member API - Update Code with Postgres Schema Part 2,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:32:04.399927,2026-02-24T01:32:04.400088,0.000161,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377290,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,"Native Language Specialists – Japanese, Korean, and French (3-Month GIG Contract)",skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:32:04.609449,2026-02-24T01:32:04.609566,0.000117,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377296,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Identity Service: features improvement and issues fix,skipped_failed_synthesis,synthesis_failure,0.0,False,0.0,,,0.0,2026-02-24T01:32:04.812010,2026-02-24T01:32:04.814372,0.002362,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,,0.0,False,
30377289,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Member Profile Processor - Rebuild with Postgres,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:32:05.014160,2026-02-24T01:32:05.014276,0.000116,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377320,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Platform - V6 Groups API implementation,skipped_failed_synthesis,synthesis_failure,0.0,False,0.0,,,0.0,2026-02-24T01:32:05.218755,2026-02-24T01:32:05.221241,0.002486,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,,0.0,False,
30377329,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,72 Hours!! - Topcoder Review App - API Integration for My Active Challenge Page,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:32:05.428820,2026-02-24T01:32:05.428989,0.000169,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377331,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Review API - Legacy Submissions Data Import for Submissions API Migration,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:32:05.633056,2026-02-24T01:32:05.633233,0.000177,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
