worker_id,task_id,registered,submitted,scored,score,rank,timestamp
legacy_worker_001177,f9403b29-37cc-47a3-bda0-80d4e592f5c5,1,0,0,0.0,0,2023-01-21 20:04:30+00:00
legacy_worker_001178,f9403b29-37cc-47a3-bda0-80d4e592f5c5,1,0,0,0.0,0,2023-01-21 21:04:30+00:00
legacy_worker_001179,f9403b29-37cc-47a3-bda0-80d4e592f5c5,1,0,0,0.0,0,2023-01-21 22:04:30+00:00
legacy_worker_001180,f9403b29-37cc-47a3-bda0-80d4e592f5c5,1,0,0,0.0,0,2023-01-21 23:04:30+00:00
legacy_worker_001181,f9403b29-37cc-47a3-bda0-80d4e592f5c5,1,0,0,0.0,0,2023-01-22 00:04:30+00:00
legacy_worker_001182,f9403b29-37cc-47a3-bda0-80d4e592f5c5,1,0,0,0.0,0,2023-01-22 01:04:30+00:00
legacy_worker_001183,f9403b29-37cc-47a3-bda0-80d4e592f5c5,1,0,0,0.0,0,2023-01-22 02:04:30+00:00
legacy_worker_001184,f9403b29-37cc-47a3-bda0-80d4e592f5c5,1,0,0,0.0,0,2023-01-22 03:04:30+00:00
legacy_worker_001185,f9403b29-37cc-47a3-bda0-80d4e592f5c5,1,0,0,0.0,0,2023-01-22 04:04:30+00:00
legacy_worker_001186,f9403b29-37cc-47a3-bda0-80d4e592f5c5,1,0,0,0.0,0,2023-01-22 05:04:30+00:00
legacy_worker_001187,f9403b29-37cc-47a3-bda0-80d4e592f5c5,1,0,0,0.0,0,2023-01-22 06:04:30+00:00
legacy_worker_001188,f9403b29-37cc-47a3-bda0-80d4e592f5c5,1,0,0,0.0,0,2023-01-22 07:04:30+00:00
legacy_worker_001189,f9403b29-37cc-47a3-bda0-80d4e592f5c5,1,0,0,0.0,0,2023-01-22 08:04:30+00:00
legacy_worker_001190,f9403b29-37cc-47a3-bda0-80d4e592f5c5,1,0,0,0.0,0,2023-01-22 09:04:30+00:00
legacy_worker_001191,f9403b29-37cc-47a3-bda0-80d4e592f5c5,1,0,0,0.0,0,2023-01-22 10:04:30+00:00
legacy_worker_001192,f9403b29-37cc-47a3-bda0-80d4e592f5c5,1,0,0,0.0,0,2023-01-22 11:04:30+00:00
legacy_worker_001193,f9403b29-37cc-47a3-bda0-80d4e592f5c5,1,0,0,0.0,0,2023-01-22 12:04:30+00:00
sanstha,92c5b147-7961-45e0-85da-5aefa090fe48,1,1,1,100.0,1,2023-01-23 04:45:11+00:00
legacy_worker_001194,92c5b147-7961-45e0-85da-5aefa090fe48,1,1,1,99.0,2,2023-01-23 05:45:11+00:00
legacy_worker_001195,92c5b147-7961-45e0-85da-5aefa090fe48,1,1,1,98.0,3,2023-01-23 06:45:11+00:00
legacy_worker_001196,92c5b147-7961-45e0-85da-5aefa090fe48,1,1,1,97.0,4,2023-01-23 07:45:11+00:00
legacy_worker_001197,92c5b147-7961-45e0-85da-5aefa090fe48,1,0,0,0.0,0,2023-01-23 08:45:11+00:00
legacy_worker_001198,92c5b147-7961-45e0-85da-5aefa090fe48,1,0,0,0.0,0,2023-01-23 09:45:11+00:00
legacy_worker_001199,92c5b147-7961-45e0-85da-5aefa090fe48,1,0,0,0.0,0,2023-01-23 10:45:11+00:00
legacy_worker_001200,92c5b147-7961-45e0-85da-5aefa090fe48,1,0,0,0.0,0,2023-01-23 11:45:11+00:00
legacy_worker_001201,92c5b147-7961-45e0-85da-5aefa090fe48,1,0,0,0.0,0,2023-01-23 12:45:11+00:00
legacy_worker_001202,92c5b147-7961-45e0-85da-5aefa090fe48,1,0,0,0.0,0,2023-01-23 13:45:11+00:00
legacy_worker_001203,92c5b147-7961-45e0-85da-5aefa090fe48,1,0,0,0.0,0,2023-01-23 14:45:11+00:00
legacy_worker_001204,92c5b147-7961-45e0-85da-5aefa090fe48,1,0,0,0.0,0,2023-01-23 15:45:11+00:00
legacy_worker_001205,92c5b147-7961-45e0-85da-5aefa090fe48,1,0,0,0.0,0,2023-01-23 16:45:11+00:00
legacy_worker_001206,92c5b147-7961-45e0-85da-5aefa090fe48,1,0,0,0.0,0,2023-01-23 17:45:11+00:00
ya3ya6,c12f89e7-f444-407a-8d10-b14d1e26d2f0,1,1,1,100.0,1,2023-01-24 04:59:16+00:00
legacy_worker_001207,c12f89e7-f444-407a-8d10-b14d1e26d2f0,1,1,1,99.0,2,2023-01-24 05:59:16+00:00
legacy_worker_001208,c12f89e7-f444-407a-8d10-b14d1e26d2f0,1,0,0,0.0,0,2023-01-24 06:59:16+00:00
sanstha,fc529d83-2f9e-4f3e-8c3a-7770122c1404,1,1,1,100.0,1,2023-01-24 04:59:16+00:00
legacy_worker_001209,fc529d83-2f9e-4f3e-8c3a-7770122c1404,1,1,1,99.0,2,2023-01-24 05:59:16+00:00
legacy_worker_001210,fc529d83-2f9e-4f3e-8c3a-7770122c1404,1,1,1,98.0,3,2023-01-24 06:59:16+00:00
legacy_worker_001211,fc529d83-2f9e-4f3e-8c3a-7770122c1404,1,0,0,0.0,0,2023-01-24 07:59:16+00:00
ya3ya6,a2d3370b-7177-44a6-9f22-77cde66bc2ef,1,1,1,100.0,1,2023-01-24 04:59:16+00:00
legacy_worker_001212,a2d3370b-7177-44a6-9f22-77cde66bc2ef,1,0,0,0.0,0,2023-01-24 05:59:16+00:00
legacy_worker_001213,a2d3370b-7177-44a6-9f22-77cde66bc2ef,1,0,0,0.0,0,2023-01-24 06:59:16+00:00
legacy_worker_001214,a2d3370b-7177-44a6-9f22-77cde66bc2ef,1,0,0,0.0,0,2023-01-24 07:59:16+00:00
legacy_worker_001215,a2d3370b-7177-44a6-9f22-77cde66bc2ef,1,0,0,0.0,0,2023-01-24 08:59:16+00:00
legacy_worker_001216,a2d3370b-7177-44a6-9f22-77cde66bc2ef,1,0,0,0.0,0,2023-01-24 09:59:16+00:00
ya3ya6,0d1aa466-da5c-4b48-b6cf-a8059cf35d6b,1,1,1,100.0,1,2023-01-24 05:02:50+00:00
legacy_worker_001217,0d1aa466-da5c-4b48-b6cf-a8059cf35d6b,1,1,1,99.0,2,2023-01-24 06:02:50+00:00
legacy_worker_001218,0d1aa466-da5c-4b48-b6cf-a8059cf35d6b,1,1,1,98.0,3,2023-01-24 07:02:50+00:00
legacy_worker_001219,0d1aa466-da5c-4b48-b6cf-a8059cf35d6b,1,1,1,97.0,4,2023-01-24 08:02:50+00:00
legacy_worker_001220,0d1aa466-da5c-4b48-b6cf-a8059cf35d6b,1,0,0,0.0,0,2023-01-24 09:02:50+00:00
legacy_worker_001221,0d1aa466-da5c-4b48-b6cf-a8059cf35d6b,1,0,0,0.0,0,2023-01-24 10:02:50+00:00
legacy_worker_001222,0d1aa466-da5c-4b48-b6cf-a8059cf35d6b,1,0,0,0.0,0,2023-01-24 11:02:50+00:00
legacy_worker_001223,0d1aa466-da5c-4b48-b6cf-a8059cf35d6b,1,0,0,0.0,0,2023-01-24 12:02:50+00:00
ya3ya6,d0aeaa35-702f-41ec-9522-7cd2e93f35f2,1,1,1,100.0,1,2023-01-24 05:07:39+00:00
legacy_worker_001224,d0aeaa35-702f-41ec-9522-7cd2e93f35f2,1,1,1,99.0,2,2023-01-24 06:07:39+00:00
legacy_worker_001225,d0aeaa35-702f-41ec-9522-7cd2e93f35f2,1,1,1,98.0,3,2023-01-24 07:07:39+00:00
legacy_worker_001226,d0aeaa35-702f-41ec-9522-7cd2e93f35f2,1,1,1,97.0,4,2023-01-24 08:07:39+00:00
legacy_worker_001227,d0aeaa35-702f-41ec-9522-7cd2e93f35f2,1,1,1,96.0,5,2023-01-24 09:07:39+00:00
legacy_worker_001228,d0aeaa35-702f-41ec-9522-7cd2e93f35f2,1,1,1,95.0,6,2023-01-24 10:07:39+00:00
legacy_worker_001229,d0aeaa35-702f-41ec-9522-7cd2e93f35f2,1,1,1,94.0,7,2023-01-24 11:07:39+00:00
legacy_worker_001230,d0aeaa35-702f-41ec-9522-7cd2e93f35f2,1,1,1,93.0,8,2023-01-24 12:07:39+00:00
NITISH15,f107d44d-d997-41de-8c44-c9f63b718f96,1,1,1,100.0,1,2023-01-24 06:30:46+00:00
legacy_worker_001231,f107d44d-d997-41de-8c44-c9f63b718f96,1,0,0,0.0,0,2023-01-24 07:30:46+00:00
legacy_worker_001232,f107d44d-d997-41de-8c44-c9f63b718f96,1,0,0,0.0,0,2023-01-24 08:30:46+00:00
legacy_worker_001233,f107d44d-d997-41de-8c44-c9f63b718f96,1,0,0,0.0,0,2023-01-24 09:30:46+00:00
legacy_worker_001234,f107d44d-d997-41de-8c44-c9f63b718f96,1,0,0,0.0,0,2023-01-24 10:30:46+00:00
ya3ya6,8e4e3cd7-2711-484a-a906-130902d02f76,1,1,1,100.0,1,2023-01-26 02:42:40+00:00
legacy_worker_001235,8e4e3cd7-2711-484a-a906-130902d02f76,1,0,0,0.0,0,2023-01-26 03:42:40+00:00
sanstha,8537a7b0-42b9-4eca-bfab-1e4bec24e2fc,1,1,1,100.0,1,2023-01-27 05:33:25+00:00
legacy_worker_001236,8537a7b0-42b9-4eca-bfab-1e4bec24e2fc,1,1,1,99.0,2,2023-01-27 06:33:25+00:00
legacy_worker_001237,8537a7b0-42b9-4eca-bfab-1e4bec24e2fc,1,1,1,98.0,3,2023-01-27 07:33:25+00:00
legacy_worker_001238,8537a7b0-42b9-4eca-bfab-1e4bec24e2fc,1,1,1,97.0,4,2023-01-27 08:33:25+00:00
legacy_worker_001239,8537a7b0-42b9-4eca-bfab-1e4bec24e2fc,1,1,1,96.0,5,2023-01-27 09:33:25+00:00
legacy_worker_001240,8537a7b0-42b9-4eca-bfab-1e4bec24e2fc,1,1,1,95.0,6,2023-01-27 10:33:25+00:00
legacy_worker_001241,8537a7b0-42b9-4eca-bfab-1e4bec24e2fc,1,0,0,0.0,0,2023-01-27 11:33:25+00:00
legacy_worker_001242,8537a7b0-42b9-4eca-bfab-1e4bec24e2fc,1,0,0,0.0,0,2023-01-27 12:33:25+00:00
legacy_worker_001243,8537a7b0-42b9-4eca-bfab-1e4bec24e2fc,1,0,0,0.0,0,2023-01-27 13:33:25+00:00
legacy_worker_001244,8537a7b0-42b9-4eca-bfab-1e4bec24e2fc,1,0,0,0.0,0,2023-01-27 14:33:25+00:00
legacy_worker_001245,8537a7b0-42b9-4eca-bfab-1e4bec24e2fc,1,0,0,0.0,0,2023-01-27 15:33:25+00:00
legacy_worker_001246,8537a7b0-42b9-4eca-bfab-1e4bec24e2fc,1,0,0,0.0,0,2023-01-27 16:33:25+00:00
legacy_worker_001247,8537a7b0-42b9-4eca-bfab-1e4bec24e2fc,1,0,0,0.0,0,2023-01-27 17:33:25+00:00
legacy_worker_001248,8537a7b0-42b9-4eca-bfab-1e4bec24e2fc,1,0,0,0.0,0,2023-01-27 18:33:25+00:00
guruprasad.keer,5106409f-dda2-4b37-9779-17baa294783b,1,1,1,100.0,1,2023-01-27 08:07:56+00:00
legacy_worker_001249,5106409f-dda2-4b37-9779-17baa294783b,1,0,0,0.0,0,2023-01-27 09:07:56+00:00
legacy_worker_001250,5106409f-dda2-4b37-9779-17baa294783b,1,0,0,0.0,0,2023-01-27 10:07:56+00:00
legacy_worker_001251,5106409f-dda2-4b37-9779-17baa294783b,1,0,0,0.0,0,2023-01-27 11:07:56+00:00
legacy_worker_001252,5106409f-dda2-4b37-9779-17baa294783b,1,0,0,0.0,0,2023-01-27 12:07:56+00:00
legacy_worker_001253,5106409f-dda2-4b37-9779-17baa294783b,1,0,0,0.0,0,2023-01-27 13:07:56+00:00
legacy_worker_001254,5106409f-dda2-4b37-9779-17baa294783b,1,0,0,0.0,0,2023-01-27 14:07:56+00:00
gets0ul,156b30ad-dd11-4183-9626-a0daed357c57,1,1,1,100.0,1,2023-01-30 15:16:03+00:00
legacy_worker_001255,156b30ad-dd11-4183-9626-a0daed357c57,1,1,1,99.0,2,2023-01-30 16:16:03+00:00
legacy_worker_001256,156b30ad-dd11-4183-9626-a0daed357c57,1,0,0,0.0,0,2023-01-30 17:16:03+00:00
legacy_worker_001257,156b30ad-dd11-4183-9626-a0daed357c57,1,0,0,0.0,0,2023-01-30 18:16:03+00:00
legacy_worker_001258,156b30ad-dd11-4183-9626-a0daed357c57,1,0,0,0.0,0,2023-01-30 19:16:03+00:00
legacy_worker_001259,156b30ad-dd11-4183-9626-a0daed357c57,1,0,0,0.0,0,2023-01-30 20:16:03+00:00
afrisalyp,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,100.0,1,2025-06-02 13:58:29+00:00
Tsegaye16,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,99.0,2,2025-06-02 14:58:29+00:00
legacy_worker_001260,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,98.0,3,2025-06-02 15:58:29+00:00
legacy_worker_001261,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,97.0,4,2025-06-02 16:58:29+00:00
legacy_worker_001262,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,96.0,5,2025-06-02 17:58:29+00:00
legacy_worker_001263,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,95.0,6,2025-06-02 18:58:29+00:00
legacy_worker_001264,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,94.0,7,2025-06-02 19:58:29+00:00
legacy_worker_001265,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,93.0,8,2025-06-02 20:58:29+00:00
legacy_worker_001266,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,92.0,9,2025-06-02 21:58:29+00:00
legacy_worker_001267,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,91.0,10,2025-06-02 22:58:29+00:00
legacy_worker_001268,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,90.0,11,2025-06-02 23:58:29+00:00
legacy_worker_001269,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,89.0,12,2025-06-03 00:58:29+00:00
legacy_worker_001270,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,88.0,13,2025-06-03 01:58:29+00:00
legacy_worker_001271,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,87.0,14,2025-06-03 02:58:29+00:00
legacy_worker_001272,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,86.0,15,2025-06-03 03:58:29+00:00
legacy_worker_001273,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,85.0,16,2025-06-03 04:58:29+00:00
legacy_worker_001274,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,84.0,17,2025-06-03 05:58:29+00:00
legacy_worker_001275,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,83.0,18,2025-06-03 06:58:29+00:00
legacy_worker_001276,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,82.0,19,2025-06-03 07:58:29+00:00
legacy_worker_001277,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,81.0,20,2025-06-03 08:58:29+00:00
legacy_worker_001278,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,80.0,21,2025-06-03 09:58:29+00:00
legacy_worker_001279,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,79.0,22,2025-06-03 10:58:29+00:00
legacy_worker_001280,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,1,1,78.0,23,2025-06-03 11:58:29+00:00
legacy_worker_001281,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-03 12:58:29+00:00
legacy_worker_001282,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-03 13:58:29+00:00
legacy_worker_001283,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-03 14:58:29+00:00
legacy_worker_001284,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-03 15:58:29+00:00
legacy_worker_001285,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-03 16:58:29+00:00
legacy_worker_001286,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-03 17:58:29+00:00
legacy_worker_001287,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-03 18:58:29+00:00
legacy_worker_001288,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-03 19:58:29+00:00
legacy_worker_001289,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-03 20:58:29+00:00
legacy_worker_001290,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-03 21:58:29+00:00
legacy_worker_001291,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-03 22:58:29+00:00
legacy_worker_001292,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-03 23:58:29+00:00
legacy_worker_001293,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 00:58:29+00:00
legacy_worker_001294,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 01:58:29+00:00
legacy_worker_001295,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 02:58:29+00:00
legacy_worker_001296,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 03:58:29+00:00
legacy_worker_001297,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 04:58:29+00:00
legacy_worker_001298,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 05:58:29+00:00
legacy_worker_001299,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 06:58:29+00:00
legacy_worker_001300,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 07:58:29+00:00
legacy_worker_001301,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 08:58:29+00:00
legacy_worker_001302,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 09:58:29+00:00
legacy_worker_001303,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 10:58:29+00:00
legacy_worker_001304,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 11:58:29+00:00
legacy_worker_001305,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 12:58:29+00:00
legacy_worker_001306,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 13:58:29+00:00
legacy_worker_001307,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 14:58:29+00:00
legacy_worker_001308,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 15:58:29+00:00
legacy_worker_001309,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 16:58:29+00:00
legacy_worker_001310,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 17:58:29+00:00
legacy_worker_001311,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 18:58:29+00:00
legacy_worker_001312,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 19:58:29+00:00
legacy_worker_001313,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 20:58:29+00:00
legacy_worker_001314,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 21:58:29+00:00
legacy_worker_001315,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 22:58:29+00:00
legacy_worker_001316,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-04 23:58:29+00:00
legacy_worker_001317,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-05 00:58:29+00:00
legacy_worker_001318,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-05 01:58:29+00:00
legacy_worker_001319,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-05 02:58:29+00:00
legacy_worker_001320,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-05 03:58:29+00:00
legacy_worker_001321,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-05 04:58:29+00:00
legacy_worker_001322,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-05 05:58:29+00:00
legacy_worker_001323,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-05 06:58:29+00:00
legacy_worker_001324,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-05 07:58:29+00:00
legacy_worker_001325,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-05 08:58:29+00:00
legacy_worker_001326,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-05 09:58:29+00:00
legacy_worker_001327,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-05 10:58:29+00:00
legacy_worker_001328,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-05 11:58:29+00:00
legacy_worker_001329,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-05 12:58:29+00:00
legacy_worker_001330,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-05 13:58:29+00:00
legacy_worker_001331,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-05 14:58:29+00:00
legacy_worker_001332,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-05 15:58:29+00:00
legacy_worker_001333,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-05 16:58:29+00:00
legacy_worker_001334,8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,1,0,0,0.0,0,2025-06-05 17:58:29+00:00
diazz,9142a4d0-2806-4ff2-b023-a69c274daac8,1,1,1,100.0,1,2025-06-02 16:19:50+00:00
legacy_worker_001335,9142a4d0-2806-4ff2-b023-a69c274daac8,1,1,1,99.0,2,2025-06-02 17:19:50+00:00
legacy_worker_001336,9142a4d0-2806-4ff2-b023-a69c274daac8,1,1,1,98.0,3,2025-06-02 18:19:50+00:00
legacy_worker_001337,9142a4d0-2806-4ff2-b023-a69c274daac8,1,0,0,0.0,0,2025-06-02 19:19:50+00:00
legacy_worker_001338,9142a4d0-2806-4ff2-b023-a69c274daac8,1,0,0,0.0,0,2025-06-02 20:19:50+00:00
legacy_worker_001339,9142a4d0-2806-4ff2-b023-a69c274daac8,1,0,0,0.0,0,2025-06-02 21:19:50+00:00
legacy_worker_001340,9142a4d0-2806-4ff2-b023-a69c274daac8,1,0,0,0.0,0,2025-06-02 22:19:50+00:00
legacy_worker_001341,9142a4d0-2806-4ff2-b023-a69c274daac8,1,0,0,0.0,0,2025-06-02 23:19:50+00:00
legacy_worker_001342,9142a4d0-2806-4ff2-b023-a69c274daac8,1,0,0,0.0,0,2025-06-03 00:19:50+00:00
legacy_worker_001343,9142a4d0-2806-4ff2-b023-a69c274daac8,1,0,0,0.0,0,2025-06-03 01:19:50+00:00
legacy_worker_001344,9142a4d0-2806-4ff2-b023-a69c274daac8,1,0,0,0.0,0,2025-06-03 02:19:50+00:00
legacy_worker_001345,9142a4d0-2806-4ff2-b023-a69c274daac8,1,0,0,0.0,0,2025-06-03 03:19:50+00:00
stevenfrog,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,100.0,1,2025-06-04 14:54:00+00:00
whereishammer,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,99.0,2,2025-06-04 15:54:00+00:00
legacy_worker_001346,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,98.0,3,2025-06-04 16:54:00+00:00
legacy_worker_001347,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,97.0,4,2025-06-04 17:54:00+00:00
legacy_worker_001348,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,96.0,5,2025-06-04 18:54:00+00:00
legacy_worker_001349,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,95.0,6,2025-06-04 19:54:00+00:00
legacy_worker_001350,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,94.0,7,2025-06-04 20:54:00+00:00
legacy_worker_001351,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,93.0,8,2025-06-04 21:54:00+00:00
legacy_worker_001352,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,92.0,9,2025-06-04 22:54:00+00:00
legacy_worker_001353,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,91.0,10,2025-06-04 23:54:00+00:00
legacy_worker_001354,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,90.0,11,2025-06-05 00:54:00+00:00
legacy_worker_001355,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,89.0,12,2025-06-05 01:54:00+00:00
legacy_worker_001356,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,88.0,13,2025-06-05 02:54:00+00:00
legacy_worker_001357,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,87.0,14,2025-06-05 03:54:00+00:00
legacy_worker_001358,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,86.0,15,2025-06-05 04:54:00+00:00
legacy_worker_001359,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,85.0,16,2025-06-05 05:54:00+00:00
legacy_worker_001360,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,84.0,17,2025-06-05 06:54:00+00:00
legacy_worker_001361,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,83.0,18,2025-06-05 07:54:00+00:00
legacy_worker_001362,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,82.0,19,2025-06-05 08:54:00+00:00
legacy_worker_001363,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,81.0,20,2025-06-05 09:54:00+00:00
legacy_worker_001364,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,1,1,80.0,21,2025-06-05 10:54:00+00:00
legacy_worker_001365,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,0,0,0.0,0,2025-06-05 11:54:00+00:00
legacy_worker_001366,4817666d-dcbe-4c62-9e32-56ade2b59b63,1,0,0,0.0,0,2025-06-05 12:54:00+00:00
